Région;Ancienne région;Département;Zone d'emploi;EPCI;Nom commune;Commune;Grand secteur d'activité;Secteur NA17;Secteur NA38;Secteur NA88;APE;Code région;Code ancienne région;Code département;Code zone d'emploi;Code EPCI;Code commune;Code APE;Nombre d'établissements 2006;Effectifs salariés 2006;Nombre d'établissements 2007;Effectifs salariés 2007;Nombre d'établissements 2008;Effectifs salariés 2008;Nombre d'établissements 2009;Effectifs salariés 2009;Nombre d'établissements 2010;Effectifs salariés 2010;Nombre d'établissements 2011;Effectifs salariés 2011;Nombre d'établissements 2012;Effectifs salariés 2012;Nombre d'établissements 2013;Effectifs salariés 2013;Nombre d'établissements 2014;Effectifs salariés 2014;Nombre d'établissements 2015;Effectifs salariés 2015;Nombre d'établissements 2016;Effectifs salariés 2016;Nombre d'établissements 2017;Effectifs salariés 2017;Nombre d'établissements 2018;Effectifs salariés 2018;Nombre d'établissements 2019;Effectifs salariés 2019;Nombre d'établissements 2020;Effectifs salariés 2020;Nombre d'établissements 2021;Effectifs salariés 2021;Nombre d'établissements 2022;Effectifs salariés 2022;Nombre d'établissements 2023;Effectifs salariés 2023;Nombre d'établissements 2024;Effectifs salariés 2024
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;95 Réparation d'ordinateurs et de biens personnels et domestiques;9529Z Réparation d'autres biens personnels et domestiques;11;11;92;1109;200054781;92009;9529Z;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9601B Blanchisserie-teinturerie de détail;11;11;92;1109;200054781;92009;9601B;3;5;3;7;3;7;3;5;3;5;2;4;2;4;2;5;2;5;2;4;2;3;1;2;1;3;2;4;2;3;1;2;1;4;1;3;1;2
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1071D Pâtisserie;11;11;92;1109;200054781;92009;1071D;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;5;;;2;29;2;30;1;21;1;19
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;42 Génie civil;4211Z Construction de routes et autoroutes;11;11;92;1109;200054781;92009;4211Z;1;2;1;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4634Z Commerce de gros (commerce interentreprises) de boissons;11;11;92;1109;200054781;92009;4634Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4638B Commerce de gros (commerce interentreprises) alimentaire spécialisé divers;11;11;92;1109;200054781;92009;4638B;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;13;1;12
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4651Z Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques;11;11;92;1109;200054781;92009;4651Z;4;19;3;19;3;21;3;21;2;23;2;20;2;21;2;20;2;23;2;24;2;23;2;24;2;25;2;29;2;31;2;33;2;32;2;32;2;35
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4669C Commerce de gros (commerce interentreprises) de fournitures;11;11;92;1109;200054781;92009;4669C;;;;;1;12;1;10;1;10;1;14;1;13;1;11;1;11;1;12;1;13;1;14;1;8;1;7;1;6;1;6;1;6;1;5;1;5
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4719B Autres commerces de détail en magasin non spécialisé;11;11;92;1109;200054781;92009;4719B;;;;;;;;;;;;;;;;;;;;;1;8;1;7;1;5;2;9;1;2;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4721Z Commerce de détail de fruits et légumes en magasin spécialisé;11;11;92;1109;200054781;92009;4721Z;2;7;2;7;2;6;3;8;4;11;4;12;3;9;2;5;3;9;3;10;2;5;3;7;2;5;2;7;2;7;2;9;2;9;3;10;2;7
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4724Z Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé;11;11;92;1109;200054781;92009;4724Z;4;6;1;1;1;1;;;;;1;4;1;3;1;3;1;3;1;3;1;2;1;5;1;5;1;6;1;4;1;6;1;7;1;7;1;5
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4725Z Commerce de détail de boissons en magasin spécialisé;11;11;92;1109;200054781;92009;4725Z;2;3;4;6;4;6;4;7;4;7;4;8;4;9;4;8;4;8;4;6;4;6;4;6;4;5;4;5;4;6;4;6;4;6;4;5;3;4
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4778C Autres commerces de détail spécialisés divers;11;11;92;1109;200054781;92009;4778C;4;5;4;6;3;6;4;6;5;7;5;6;3;5;3;4;4;6;5;9;5;8;6;9;8;14;7;15;7;19;7;14;8;16;8;15;6;14
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JA Edition et audiovisuel;58 Édition;5819Z Autres activités d'édition;11;11;92;1109;200054781;92009;5819Z;1;6;1;5;1;4;1;2;1;2;1;2;1;1;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JA Edition et audiovisuel;"59 Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";5911C Production de films pour le cinéma;11;11;92;1109;200054781;92009;5911C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JB Télécommunications;61 Télécommunications;6110Z Télécommunications filaires;11;11;92;1109;200054781;92009;6110Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;2;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;63 Services d'information;6312Z Portails internet;11;11;92;1109;200054781;92009;6312Z;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"70 Activités des sièges sociaux ; conseil de gestion";7010Z Activités des sièges sociaux;11;11;92;1109;200054781;92009;7010Z;2;526;1;549;1;578;;;;;2;13;2;2;3;3;4;10;2;8;2;17;4;24;5;22;6;40;6;66;6;71;7;71;6;75;8;113
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"71 Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";7111Z Activités d'architecture;11;11;92;1109;200054781;92009;7111Z;4;9;3;9;4;11;4;7;5;10;4;7;4;7;4;7;4;6;3;6;3;7;3;5;2;6;2;5;6;14;5;12;6;14;4;12;3;10
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;78 Activités liées à l'emploi;7810Z Activités des agences de placement de main-d'¿uvre;11;11;92;1109;200054781;92009;7810Z;;;;;;;;;;;;;;;;;1;5;1;6;1;6;1;5;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;81 Services relatifs aux bâtiments et aménagement paysager;8121Z Nettoyage courant des bâtiments;11;11;92;1109;200054781;92009;8121Z;2;8;2;10;4;13;3;7;3;16;4;11;4;9;6;21;6;32;7;38;8;58;8;82;8;80;7;138;8;180;8;122;7;110;8;110;10;130
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;95 Réparation d'ordinateurs et de biens personnels et domestiques;9511Z Réparation d'ordinateurs et d'équipements périphériques;11;11;92;1109;200054781;92009;9511Z;1;1;;;;;;;1;2;1;2;1;4;1;5;1;5;2;6;1;5;1;5;1;3;1;2;1;2;1;2;1;2;1;2;1;2
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1013B Charcuterie;11;11;92;1109;200054781;92009;1013B;;;;;1;2;1;4;1;3;1;3;1;3;1;2;1;2;1;3;1;3;1;3;1;3;1;4;1;6;1;5;1;5;1;4;1;4
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C5 autres produits industriels;CB Habillement, textile et cuir;13 Fabrication de textiles;1392Z Fabrication d'articles textiles, sauf habillement;11;11;92;1109;200054781;92009;1392Z;1;3;1;3;1;4;1;3;1;3;1;3;1;3;2;3;2;3;2;3;2;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C5 autres produits industriels;CC Bois et papier;18 Imprimerie et reproduction d'enregistrements;1812Z Autre imprimerie (labeur);11;11;92;1109;200054781;92009;1812Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CJ Fabrication d'équipements électriques;27 Fabrication d'équipements électriques;2732Z Fabrication d'autres fils et câbles électroniques ou électriques;11;11;92;1109;200054781;92009;2732Z;1;17;1;17;1;15;1;14;1;15;1;15;1;14;1;12;1;12;1;12;1;14;1;13;1;14;1;12;1;13;1;13;1;14;1;12;1;13
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4332A Travaux de menuiserie bois et pvc;11;11;92;1109;200054781;92009;4332A;4;10;3;7;2;3;2;7;2;6;2;6;2;6;1;2;3;6;3;6;3;6;1;1;2;3;2;3;1;2;1;1;2;2;;;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4333Z Travaux de revêtement des sols et des murs;11;11;92;1109;200054781;92009;4333Z;;;;;;;;;1;1;2;2;2;3;2;3;2;5;2;2;2;2;1;1;1;0;;;;;;;;;1;1;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4339Z Autres travaux de finition;11;11;92;1109;200054781;92009;4339Z;1;1;;;1;1;1;1;2;3;1;1;;;;;;;;;;;;;1;4;1;4;;;2;2;2;4;2;5;2;3
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4619B Autres intermédiaires du commerce en produits divers;11;11;92;1109;200054781;92009;4619B;;;;;;;;;1;1;1;2;1;2;1;2;1;2;1;2;1;3;1;2;1;2;1;2;1;2;1;2;2;3;1;1;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4642Z Commerce de gros (commerce interentreprises) d'habillement et de chaussures;11;11;92;1109;200054781;92009;4642Z;1;9;1;8;;;;;;;;;;;1;1;2;1;1;2;1;3;1;3;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4649Z Commerce de gros (commerce interentreprises) d'autres biens domestiques;11;11;92;1109;200054781;92009;4649Z;1;8;1;9;2;9;2;10;2;10;2;13;2;12;2;11;2;10;2;9;2;11;2;9;2;12;2;11;2;10;2;9;4;11;4;10;2;10
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4772B Commerce de détail de maroquinerie et d'articles de voyage;11;11;92;1109;200054781;92009;4772B;1;4;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4773Z Commerce de détail de produits pharmaceutiques en magasin spécialisé;11;11;92;1109;200054781;92009;4773Z;12;51;12;58;12;62;12;54;12;52;12;53;12;51;12;47;11;44;10;38;10;41;11;44;10;40;10;41;10;43;10;44;9;44;9;51;10;47
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4777Z Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;11;11;92;1109;200054781;92009;4777Z;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;49 Transports terrestres et transport par conduites;4941B Transports routiers de fret de proximité;11;11;92;1109;200054781;92009;4941B;1;1;2;7;2;8;1;11;1;16;2;8;1;1;3;2;2;2;3;2;3;2;2;2;3;2;3;4;3;3;2;3;3;3;2;3;2;3
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;52 Entreposage et services auxiliaires des transports;5221Z Services auxiliaires des transports terrestres;11;11;92;1109;200054781;92009;5221Z;1;7;1;7;1;6;1;7;1;6;1;6;1;6;2;42;2;41;2;123;2;123;2;93;2;85;1;74;2;74;2;83;2;97;3;99;3;104
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;52 Entreposage et services auxiliaires des transports;5229B Affrètement et organisation des transports;11;11;92;1109;200054781;92009;5229B;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;1;2;1;2
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;53 Activités de poste et de courrier;5320Z Autres activités de poste et de courrier;11;11;92;1109;200054781;92009;5320Z;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5610A Restauration traditionnelle;11;11;92;1109;200054781;92009;5610A;19;49;18;58;23;88;20;80;21;91;22;103;22;115;22;102;21;104;22;109;20;108;20;112;22;98;21;102;21;102;21;117;22;127;20;115;19;106
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JA Edition et audiovisuel;"59 Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";5911A Production de films et de programmes pour la télévision;11;11;92;1109;200054781;92009;5911A;1;6;1;6;2;7;2;11;1;5;1;5;1;5;1;3;;;;;;;;;;;;;;;;;1;0;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;66 Activités auxiliaires de services financiers et d'assurance;6619B Autres activités auxiliaires de services financiers;11;11;92;1109;200054781;92009;6619B;;;1;3;;;1;16;1;19;1;23;1;23;1;26;2;265;2;41;3;37;3;36;2;32;2;27;2;14;2;14;1;10;1;13;1;26
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6810Z Activités des marchands de biens immobiliers;11;11;92;1109;200054781;92009;6810Z;1;1;1;1;1;1;1;1;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;69 Activités juridiques et comptables;6910Z Activités juridiques;11;11;92;1109;200054781;92009;6910Z;4;11;4;9;4;10;6;15;6;18;6;18;5;16;5;15;5;20;4;12;3;18;3;16;3;19;4;20;5;11;4;14;4;10;4;11;3;8
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;77 Activités de location et location-bail;7722Z Location de vidéocassettes et disques vidéo;11;11;92;1109;200054781;92009;7722Z;1;6;1;6;1;2;1;2;1;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;80 Enquêtes et sécurité;8010Z Activités de sécurité privée;11;11;92;1109;200054781;92009;8010Z;;;;;;;;;;;;;;;1;2;1;2;1;7;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;94 Activités des organisations associatives;9420Z Activités des syndicats de salariés;11;11;92;1109;200054781;92009;9420Z;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;2;1;2;1;2;1;0;1;2
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;94 Activités des organisations associatives;9499Z Autres organisations fonctionnant par adhésion volontaire;11;11;92;1109;200054781;92009;9499Z;6;7;6;8;5;8;5;9;6;12;5;10;4;9;5;10;6;9;5;7;7;12;9;12;7;11;5;8;6;16;5;13;5;12;6;13;6;9
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;95 Réparation d'ordinateurs et de biens personnels et domestiques;9521Z Réparation de produits électroniques grand public;11;11;92;1109;200054781;92009;9521Z;;;;;1;1;1;2;1;2;1;3;1;3;1;2;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;95 Réparation d'ordinateurs et de biens personnels et domestiques;9523Z Réparation de chaussures et d'articles en cuir;11;11;92;1109;200054781;92009;9523Z;;;;;;;;;;;;;;;1;1;;;;;1;1;1;1;;;1;1;;;1;1;1;1;1;2;1;2
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1082Z Fabrication de cacao, chocolat et de produits de confiserie;11;11;92;1109;200054781;92009;1082Z;;;1;5;1;3;1;5;1;8;1;8;1;7;1;7;1;9;1;7;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4646Z Commerce de gros (commerce interentreprises) de produits pharmaceutiques;11;11;92;1109;200054781;92009;4646Z;;;;;;;;;;;;;;;1;5;1;3;1;1;1;2;1;2;2;4;2;4;2;6;1;6;1;8;1;7;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4741Z Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels;11;11;92;1109;200054781;92009;4741Z;1;3;2;4;2;5;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JA Edition et audiovisuel;58 Édition;5829C Edition de logiciels applicatifs;11;11;92;1109;200054781;92009;5829C;1;33;3;144;2;163;2;187;2;183;2;213;2;224;2;225;2;219;2;212;2;216;2;216;2;224;2;237;2;256;3;318;4;331;5;356;5;364
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6820B Location de terrains et d'autres biens immobiliers;11;11;92;1109;200054781;92009;6820B;6;9;8;13;6;11;7;18;6;20;6;16;6;16;5;16;5;18;5;11;5;11;6;13;5;13;3;5;4;6;2;2;4;6;3;6;3;6
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;82 Activités administratives et autres activités de soutien aux entreprises;8219Z Photocopie, préparation de documents et autres activités spécialisées;11;11;92;1109;200054781;92009;8219Z;6;11;6;10;7;11;7;11;7;10;6;11;7;13;6;17;7;17;6;15;6;14;4;16;3;16;2;13;3;17;3;17;3;17;3;20;3;24
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QA Activités pour la santé humaine;86 Activités pour la santé humaine;8690E Activités des professionnels de la rééducations;11;11;92;1109;200054781;92009;8690E;;;;;;;;;1;0;;;;;;;;;;;;;;;1;2;1;1;1;3;1;3;1;4;1;5;;
