Région;Ancienne région;Département;Zone d'emploi;EPCI;Nom commune;Commune;Grand secteur d'activité;Secteur NA17;Secteur NA38;Secteur NA88;APE;Code région;Code ancienne région;Code département;Code zone d'emploi;Code EPCI;Code commune;Code APE;Nombre d'établissements 2006;Effectifs salariés 2006;Nombre d'établissements 2007;Effectifs salariés 2007;Nombre d'établissements 2008;Effectifs salariés 2008;Nombre d'établissements 2009;Effectifs salariés 2009;Nombre d'établissements 2010;Effectifs salariés 2010;Nombre d'établissements 2011;Effectifs salariés 2011;Nombre d'établissements 2012;Effectifs salariés 2012;Nombre d'établissements 2013;Effectifs salariés 2013;Nombre d'établissements 2014;Effectifs salariés 2014;Nombre d'établissements 2015;Effectifs salariés 2015;Nombre d'établissements 2016;Effectifs salariés 2016;Nombre d'établissements 2017;Effectifs salariés 2017;Nombre d'établissements 2018;Effectifs salariés 2018;Nombre d'établissements 2019;Effectifs salariés 2019;Nombre d'établissements 2020;Effectifs salariés 2020;Nombre d'établissements 2021;Effectifs salariés 2021;Nombre d'établissements 2022;Effectifs salariés 2022;Nombre d'établissements 2023;Effectifs salariés 2023;Nombre d'établissements 2024;Effectifs salariés 2024
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;69 Activités juridiques et comptables;6920Z Activités comptables;52;52;49;5202;200071553;49050;6920Z;1;3;1;3;1;2;1;3;1;3;1;5;1;5;2;8;1;6;1;8;1;5;1;5;1;4;1;6;1;7;1;8;1;10;1;12;1;12
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8559A Formation continue d'adultes;52;52;49;5202;200071553;49050;8559A;1;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9601A Blanchisserie-teinturerie de gros;52;52;49;5202;200071553;49050;9601A;;;;;;;;;;;;;;;;;;;;;;;1;5;1;6;1;5;1;6;1;6;1;7;1;11;1;10
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Cantenay-Épinard;49055 Cantenay-Épinard;GS2 Construction;FZ Construction;FZ Construction;41 Construction de bâtiments;4120A Construction de maisons individuelles;52;52;49;5202;244900015;49055;4120A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;1;3
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Cantenay-Épinard;49055 Cantenay-Épinard;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4799B Vente par automates et autres commerces de détail hors magasin;52;52;49;5202;244900015;49055;4799B;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Cantenay-Épinard;49055 Cantenay-Épinard;GS5 Autres services marchands hors intérim;JZ Information et communication;JA Edition et audiovisuel;"59 Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";5912Z Post-production de films cinématographiques, de vidéo;52;52;49;5202;244900015;49055;5912Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Cantenay-Épinard;49055 Cantenay-Épinard;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6810Z Activités des marchands de biens immobiliers;52;52;49;5202;244900015;49055;6810Z;;;;;;;;;;;1;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Cantenay-Épinard;49055 Cantenay-Épinard;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;90 Activités créatives, artistiques et de spectacle;9003A Création artistique relevant des arts plastiques;52;52;49;5202;244900015;49055;9003A;1;1;2;2;3;2;3;2;3;2;3;3;2;2;2;2;3;3;2;4;2;4;2;4;2;4;1;3;1;2;1;2;1;2;1;2;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS1 Industrie;C5 autres produits industriels;"CM Industrie du meuble et diverses ; réparation et installation de machines";31 Fabrication de meubles;3109B Fabrication d'autres meubles et industries connexes de l'ameublement;52;52;49;5202;200071868;49080;3109B;1;17;1;16;2;36;2;38;2;39;1;16;1;16;1;14;1;14;1;13;1;14;1;15;1;17;1;19;1;21;1;19;1;19;1;19;1;14
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS2 Construction;FZ Construction;FZ Construction;41 Construction de bâtiments;4120A Construction de maisons individuelles;52;52;49;5202;200071868;49080;4120A;1;3;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;3;1;3;1;3;1;3;1;2;1;2;1;2;1;2;1;2;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4391B Travaux de couverture par éléments;52;52;49;5202;200071868;49080;4391B;5;44;6;64;6;57;6;42;6;44;7;45;7;44;5;36;7;35;5;30;5;26;5;30;4;29;4;27;5;33;4;34;4;34;3;31;4;29
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4622Z Commerce de gros (commerce interentreprises) de fleurs et plantes;52;52;49;5202;200071868;49080;4622Z;;;;;;;;;;;;;;;;;;;2;33;2;26;2;36;2;28;1;22;1;19;1;21;1;22;1;20;1;21
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4719B Autres commerces de détail en magasin non spécialisé;52;52;49;5202;200071868;49080;4719B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4778C Autres commerces de détail spécialisés divers;52;52;49;5202;200071868;49080;4778C;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;62 Programmation, conseil et autres activités informatiques;6202A Conseil en systèmes et logiciels informatiques;52;52;49;5202;200071868;49080;6202A;1;2;2;7;2;11;2;5;2;5;;;1;4;1;4;1;4;1;4;1;4;1;4;1;4;1;6;1;6;1;4;1;5;1;3;1;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;63 Services d'information;6399Z Autres services d'information n.c.a.;52;52;49;5202;200071868;49080;6399Z;;;;;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;66 Activités auxiliaires de services financiers et d'assurance;6619A Supports juridiques de gestion de patrimoine mobilier;52;52;49;5202;200071868;49080;6619A;;;;;;;;;;;;;;;1;0;1;0;2;3;1;2;1;3;2;4;2;7;2;4;2;4;2;3;2;2;2;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"71 Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";7111Z Activités d'architecture;52;52;49;5202;200071868;49080;7111Z;1;1;1;1;1;1;;;;;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes;7911Z Activités des agences de voyage;52;52;49;5202;200071868;49080;7911Z;;;;;;;;;;;;;;;;;;;1;28;1;29;1;26;1;22;1;24;1;19;1;2;1;2;1;2;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;80 Enquêtes et sécurité;8010Z Activités de sécurité privée;52;52;49;5202;200071868;49080;8010Z;1;6;1;4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9603Z Services funéraires;52;52;49;5202;200071868;49080;9603Z;1;7;1;7;1;7;1;8;1;5;1;8;1;8;1;8;1;9;1;10;1;12;1;14;1;15;1;17;;;;;;;;;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Terranjou;49086 Terranjou;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;49 Transports terrestres et transport par conduites;4941A Transports routiers de fret interurbains;52;52;49;5202;200071553;49086;4941A;;;;;;;;;;;;;;;;;;;1;2;1;3;1;4;1;5;1;7;1;8;1;10;1;8;1;7;1;7
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Terranjou;49086 Terranjou;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9602A Coiffure;52;52;49;5202;200071553;49086;9602A;1;1;1;1;1;1;3;2;1;1;1;2;1;1;1;1;2;2;2;2;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;4;2;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Cornillé-les-Caves;49107 Cornillé-les-Caves;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;64 Activités des services financiers, hors assurance et caisses de retraite;6420Z Activités des sociétés holding;52;52;49;5202;200068955;49107;6420Z;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;2;3;2;3;2;3;2;3
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Corzé;49110 Corzé;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1071C Boulangerie et boulangerie-pâtisserie;52;52;49;5202;200068955;49110;1071C;;;;;;;1;2;1;1;1;1;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Corzé;49110 Corzé;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4724Z Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé;52;52;49;5202;200068955;49110;4724Z;;;;;;;;;;;;;;;;;1;1;;;;;1;1;1;1;1;1;;;;;1;1;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Denée;49120 Denée;GS1 Industrie;C5 autres produits industriels;"CM Industrie du meuble et diverses ; réparation et installation de machines";32 autres industries manufacturières;3299Z Autres activités manufacturières n.c.a.;52;52;49;5202;200071553;49120;3299Z;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2825Z Fabrication d'équipements aérauliques et frigorifiques industriels;52;52;49;5202;244900015;49129;2825Z;1;12;1;9;1;11;1;11;1;10;1;13;1;10;1;1;1;4;1;3;1;1;1;1;1;1;1;2;1;2;1;2;1;2;1;2;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2829B Fabrication d'autres machines d'usage général;52;52;49;5202;244900015;49129;2829B;;;1;22;1;20;1;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C4 Fabrication de matériels de transport;CL Fabrication de matériels de transport;29 Industrie automobile;2920Z Fabrication de carrosseries et remorques;52;52;49;5202;244900015;49129;2920Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;5;2;17
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C5 autres produits industriels;"CM Industrie du meuble et diverses ; réparation et installation de machines";31 Fabrication de meubles;3101Z Fabrication de meubles de bureau et de magasin;52;52;49;5202;244900015;49129;3101Z;1;20;1;23;1;22;1;23;1;26;1;29;1;24;1;31;1;29;1;34;1;43;1;43;1;42;1;48;1;49;1;47;1;40;1;37;1;37
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS2 Construction;FZ Construction;FZ Construction;41 Construction de bâtiments;4110A Promotion immobilière de logements;52;52;49;5202;244900015;49129;4110A;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4332B Travaux de menuiserie métallique et serrurerie;52;52;49;5202;244900015;49129;4332B;2;15;2;16;2;19;2;19;2;22;2;12;2;5;1;3;1;4;1;4;1;5;1;6;1;7;1;7;1;7;1;6;1;6;1;6;1;6
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4399D Autres travaux spécialisés de construction;52;52;49;5202;244900015;49129;4399D;;;;;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4711B Commerce d'alimentation générale;52;52;49;5202;244900015;49129;4711B;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4791A Vente à distance sur catalogue général;52;52;49;5202;244900015;49129;4791A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;57;2;69;3;91;3;93;3;105
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;52 Entreposage et services auxiliaires des transports;5229B Affrètement et organisation des transports;52;52;49;5202;244900015;49129;5229B;;;;;1;40;1;41;1;44;1;42;1;39;1;39;1;38;1;45;1;41;1;44;1;47;1;49;1;46;1;50;1;49;1;48;1;53
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5630Z Débits de boissons;52;52;49;5202;244900015;49129;5630Z;1;1;1;1;;;1;3;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;0;2;3;2;5;2;5;2;3;2;5
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;62 Programmation, conseil et autres activités informatiques;6202A Conseil en systèmes et logiciels informatiques;52;52;49;5202;244900015;49129;6202A;1;6;1;7;1;6;1;6;1;6;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"70 Activités des sièges sociaux ; conseil de gestion";7010Z Activités des sièges sociaux;52;52;49;5202;244900015;49129;7010Z;;;;;1;1;1;1;2;2;3;4;4;7;3;6;4;11;4;13;4;9;4;10;5;11;5;12;5;9;7;12;8;12;4;4;4;6
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;77 Activités de location et location-bail;7729Z Location et location-bail d'autres biens personnels et domestiques;52;52;49;5202;244900015;49129;7729Z;;;;;1;3;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
